recency,history_segment,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,ite,ite_per_dollar,cum_cost,allocated
9,2) $100 - $200,198.27,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036456471422832864,0.00036456471422832866,418960.0,0
9,1) $0 - $100,86.02,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003645618761212837,0.0003645618761212837,418970.0,0
10,2) $100 - $200,169.35,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036455625081891142,0.0003645562508189114,418980.0,0
6,2) $100 - $200,172.66,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036455106116233776,0.00036455106116233774,418990.0,0
10,3) $200 - $350,229.4,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.003645506886422715,0.0003645506886422715,419000.0,0
11,1) $0 - $100,67.42,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0036454717103020957,0.0003645471710302096,419010.0,0
10,2) $100 - $200,117.05,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003645176795458955,0.00036451767954589554,419020.0,0
11,1) $0 - $100,88.09,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003644971477407459,0.0003644971477407459,419030.0,0
7,2) $100 - $200,143.57,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036449130707105755,0.00036449130707105754,419040.0,0
4,3) $200 - $350,342.47,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003644863473180895,0.0003644863473180895,419050.0,0
4,4) $350 - $500,381.69,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0036448253484798335,0.00036448253484798335,419060.0,0
4,3) $200 - $350,230.2,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036447747501317843,0.0003644774750131784,419070.0,0
4,3) $200 - $350,230.2,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036447747501317843,0.0003644774750131784,419080.0,0
12,1) $0 - $100,38.27,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0036446931434533075,0.00036446931434533077,419090.0,0
8,2) $100 - $200,153.82,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0036446394569686867,0.00036446394569686867,419100.0,0
2,3) $200 - $350,287.89,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003644491453480159,0.0003644491453480159,419110.0,0
1,4) $350 - $500,468.23,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0036444154889970614,0.00036444154889970614,419120.0,0
9,1) $0 - $100,85.6,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003644351579660927,0.0003644351579660927,419130.0,0
2,3) $200 - $350,327.05,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0036442723028431104,0.00036442723028431106,419140.0,0
9,3) $200 - $350,237.02,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003644190981083659,0.0003644190981083659,419150.0,0
12,2) $100 - $200,111.08,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036440958874595316,0.00036440958874595314,419160.0,0
2,1) $0 - $100,86.79,1,0,1,No E-Mail,0,0,0.0,0,False,False,False,True,0.0036440483492867362,0.00036440483492867365,419170.0,0
5,5) $500 - $750,617.12,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.003644028656645095,0.00036440286566450953,419180.0,0
7,3) $200 - $350,255.5,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003643975980122426,0.0003643975980122426,419190.0,0
10,3) $200 - $350,208.04,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0036439253210535,0.00036439253210534997,419200.0,0
8,3) $200 - $350,286.64,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0036438658952511857,0.00036438658952511857,419210.0,0
10,1) $0 - $100,95.76,1,0,0,Mens E-Mail,1,1,29.99,1,False,True,False,True,0.003643806427015058,0.0003643806427015058,419220.0,0
2,3) $200 - $350,287.66,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003643797520725541,0.0003643797520725541,419230.0,0
5,3) $200 - $350,313.19,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.003643692683470801,0.0003643692683470801,419240.0,0
9,1) $0 - $100,85.35,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.003643597304927648,0.0003643597304927648,419250.0,0
1,1) $0 - $100,55.43,0,1,0,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.00364349467239269,0.000364349467239269,419260.0,0
9,2) $100 - $200,145.37,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003643451170193254,0.0003643451170193254,419270.0,0
12,1) $0 - $100,58.67,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003643378293846727,0.0003643378293846727,419280.0,0
12,2) $100 - $200,150.07,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003643363830003853,0.0003643363830003853,419290.0,0
10,1) $0 - $100,56.35,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036432713029188268,0.00036432713029188265,419300.0,0
5,4) $350 - $500,373.11,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036432448388430965,0.00036432448388430965,419310.0,0
10,2) $100 - $200,116.36,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036430949971951016,0.0003643094997195102,419320.0,0
2,3) $200 - $350,287.42,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003643073416981593,0.0003643073416981593,419330.0,0
10,3) $200 - $350,228.59,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003643063036286889,0.00036430630362868893,419340.0,0
2,1) $0 - $100,86.43,1,0,1,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.0036429621936708134,0.0003642962193670813,419350.0,0
10,1) $0 - $100,56.22,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036428790800575217,0.00036428790800575216,419360.0,0
11,1) $0 - $100,87.31,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036426181402396253,0.00036426181402396255,419370.0,0
9,1) $0 - $100,84.99,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003642511149311725,0.0003642511149311725,419380.0,0
7,2) $100 - $200,142.71,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036423183656280936,0.0003642318365628094,419390.0,0
3,1) $0 - $100,57.32,1,0,1,Mens E-Mail,1,0,0.0,1,False,False,False,True,0.003642304310779349,0.0003642304310779349,419400.0,0
10,2) $100 - $200,116.09,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036422803804831596,0.000364228038048316,419410.0,0
10,1) $0 - $100,55.98,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003642154976313573,0.00036421549763135727,419420.0,0
1,4) $350 - $500,355.23,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003642124283726774,0.0003642124283726774,419430.0,0
10,2) $100 - $200,168.21,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036421230154053586,0.00036421230154053586,419440.0,0
5,3) $200 - $350,312.66,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003642093621036248,0.0003642093621036248,419450.0,0
10,2) $100 - $200,116.0,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036420088415791796,0.00036420088415791796,419460.0,0
10,1) $0 - $100,55.91,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003641943779388255,0.0003641943779388255,419470.0,0
10,2) $100 - $200,168.15,0,1,0,Mens E-Mail,1,0,0.0,1,True,False,True,False,0.0036419419894693724,0.00036419419894693724,419480.0,0
6,3) $200 - $350,322.93,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.003641880349273022,0.0003641880349273022,419490.0,0
2,4) $350 - $500,399.26,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.003641864787489463,0.00036418647874894626,419500.0,0
7,3) $200 - $350,314.83,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.00364174804712418,0.000364174804712418,419510.0,0
6,3) $200 - $350,283.57,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0036414960801234458,0.0003641496080123446,419520.0,0
10,1) $0 - $100,55.73,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.003641400701580293,0.0003641400701580293,419530.0,0
5,3) $200 - $350,200.16,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036413109652325194,0.0003641310965232519,419540.0,0
1,4) $350 - $500,354.87,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003641038128110851,0.0003641038128110851,419550.0,0
9,1) $0 - $100,84.47,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003640942257866503,0.0003640942257866503,419560.0,0
4,4) $350 - $500,380.39,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0036409031198667797,0.000364090311986678,419570.0,0
6,2) $100 - $200,171.11,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003640834108277043,0.0003640834108277043,419580.0,0
7,3) $200 - $350,254.45,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036408080262426514,0.00036408080262426514,419590.0,0
11,2) $100 - $200,138.87,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0036407711997592782,0.0003640771199759278,419600.0,0
9,2) $100 - $200,144.42,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003640584926206792,0.00036405849262067917,419610.0,0
1,2) $100 - $200,114.5,1,0,1,Womens E-Mail,1,0,0.0,1,False,False,False,True,0.003640482293671833,0.0003640482293671833,419620.0,0
12,2) $100 - $200,169.87,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.003640238721037401,0.0003640238721037401,419630.0,0
3,4) $350 - $500,409.03,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.003640142966259677,0.0003640142966259677,419640.0,0
12,1) $0 - $100,57.59,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003640119826998959,0.0003640119826998959,419650.0,0
7,3) $200 - $350,293.38,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003639894942850985,0.00036398949428509853,419660.0,0
9,3) $200 - $350,235.59,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0036398765296092985,0.00036398765296092987,419670.0,0
9,3) $200 - $350,235.51,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0036396351616946494,0.00036396351616946494,419680.0,0
10,1) $0 - $100,94.31,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0036394316335620364,0.00036394316335620365,419690.0,0
3,1) $0 - $100,56.36,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.0036394078958035545,0.00036394078958035546,419700.0,0
2,3) $200 - $350,325.41,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003639324260592796,0.00036393242605927957,419710.0,0
1,2) $100 - $200,114.05,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.00363912459915193,0.000363912459915193,419720.0,0
10,2) $100 - $200,167.14,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0036388947195469218,0.0003638894719546922,419730.0,0
9,1) $0 - $100,83.79,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036388906305919824,0.0003638890630591982,419740.0,0
6,2) $100 - $200,170.45,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036388428229811843,0.00036388428229811845,419750.0,0
10,1) $0 - $100,94.08,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0036387377008074186,0.00036387377008074187,419760.0,0
5,3) $200 - $350,238.47,1,0,0,Mens E-Mail,1,0,0.0,1,False,True,False,True,0.00363852728050232,0.000363852728050232,419770.0,0
7,2) $100 - $200,141.45,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003638516820972364,0.0003638516820972364,419780.0,0
12,2) $100 - $200,109.21,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036384539124545982,0.0003638453912454598,419790.0,0
6,3) $200 - $350,321.72,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0036382296595639475,0.00036382296595639476,419800.0,0
10,3) $200 - $350,226.98,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0036382055070045675,0.00036382055070045675,419810.0,0
6,2) $100 - $200,170.16,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036379678642905803,0.00036379678642905805,419820.0,0
5,3) $200 - $350,311.18,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0036376283146152323,0.0003637628314615232,419830.0,0
9,3) $200 - $350,234.77,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0036374025084841416,0.0003637402508484142,419840.0,0
4,3) $200 - $350,287.82,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036373875779579057,0.0003637387577957906,419850.0,0
9,2) $100 - $200,195.5,0,1,0,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003637289778238547,0.0003637289778238547,419860.0,0
1,4) $350 - $500,374.46,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036372794283684447,0.00036372794283684445,419870.0,0
12,2) $100 - $200,148.03,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0036372089481802898,0.00036372089481802897,419880.0,0
5,2) $100 - $200,198.79,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036371775396941467,0.0003637177539694147,419890.0,0
4,4) $350 - $500,379.15,1,0,0,No E-Mail,1,0,0.0,0,True,False,False,True,0.003637161917189712,0.0003637161917189712,419900.0,0
1,4) $350 - $500,465.8,1,0,0,Mens E-Mail,1,1,29.99,1,True,False,False,True,0.003637083938589583,0.0003637083938589583,419910.0,0
7,2) $100 - $200,140.97,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003637068613484466,0.0003637068613484466,419920.0,0
10,2) $100 - $200,114.31,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003636909944382208,0.0003636909944382208,419930.0,0
10,2) $100 - $200,114.3,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.003636879773392878,0.0003636879773392878,419940.0,0
2,1) $0 - $100,45.16,0,1,1,Womens E-Mail,0,0,0.0,1,False,False,True,False,0.0036368152655589813,0.00036368152655589814,419950.0,0
11,2) $100 - $200,197.62,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0036367933493798234,0.00036367933493798235,419960.0,0
9,1) $0 - $100,83.09,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036367786613387995,0.00036367786613387997,419970.0,0
8,2) $100 - $200,111.97,0,1,0,Womens E-Mail,1,0,0.0,1,False,True,True,False,0.003636742611475646,0.0003636742611475646,419980.0,0
9,2) $100 - $200,143.13,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036366928685830683,0.0003636692868583068,419990.0,0
10,1) $0 - $100,93.3,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0036363843636395858,0.0003636384363639586,420000.0,0
9,2) $100 - $200,195.17,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036362941355906173,0.00036362941355906175,420010.0,0
9,2) $100 - $200,122.1,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003636106945861783,0.0003636106945861783,420020.0,0
8,2) $100 - $200,111.74,0,1,0,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.003636048678721028,0.0003636048678721028,420030.0,0
10,1) $0 - $100,93.16,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003635961969788949,0.0003635961969788949,420040.0,0
9,2) $100 - $200,195.05,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036359320837186433,0.0003635932083718643,420050.0,0
7,2) $100 - $200,140.55,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036358014319325563,0.0003635801431932556,420060.0,0
11,1) $0 - $100,85.0,1,0,1,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.0036356486417041217,0.0003635648641704122,420070.0,0
1,4) $350 - $500,352.99,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0036353659821165875,0.0003635365982116587,420080.0,0
11,1) $0 - $100,84.9,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036353469318108097,0.000363534693181081,420090.0,0
7,3) $200 - $350,200.46,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003635323416315519,0.0003635323416315519,420100.0,0
6,3) $200 - $350,208.48,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003635214350549712,0.0003635214350549712,420110.0,0
9,2) $100 - $200,142.63,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036351843191165085,0.0003635184319116508,420120.0,0
9,2) $100 - $200,121.77,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0036351113032138532,0.0003635111303213853,420130.0,0
3,3) $200 - $350,255.74,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036346615898320135,0.00036346615898320134,420140.0,0
8,2) $100 - $200,150.51,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0036346528595000635,0.00036346528595000634,420150.0,0
10,2) $100 - $200,165.71,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003634580268072562,0.0003634580268072562,420160.0,0
7,2) $100 - $200,140.1,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036344437374126533,0.00036344437374126535,420170.0,0
7,2) $100 - $200,179.33,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003634435783700923,0.0003634435783700923,420180.0,0
10,3) $200 - $350,225.73,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003634434133338168,0.0003634434133338168,420190.0,0
10,2) $100 - $200,113.47,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036343755812783883,0.00036343755812783885,420200.0,0
7,3) $200 - $350,291.55,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0036343736518033775,0.0003634373651803378,420210.0,0
12,2) $100 - $200,147.09,1,0,0,Mens E-Mail,1,0,0.0,1,True,False,False,True,0.003634372875183158,0.0003634372875183158,420220.0,0
8,2) $100 - $200,171.22,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003634273310562751,0.0003634273310562751,420230.0,0
8,2) $100 - $200,111.14,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003634238419361157,0.0003634238419361157,420240.0,0
4,3) $200 - $350,338.91,0,1,0,Womens E-Mail,1,0,0.0,1,True,False,True,False,0.003634122600978992,0.0003634122600978992,420250.0,0
10,1) $0 - $100,53.27,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036339786382048205,0.00036339786382048205,420260.0,0
3,4) $350 - $500,406.96,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0036338975714681207,0.0003633897571468121,420270.0,0
2,3) $200 - $350,323.61,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0036338934825131813,0.0003633893482513181,420280.0,0
1,3) $200 - $350,313.21,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003633714531415102,0.00036337145314151024,420290.0,0
10,2) $100 - $200,113.24,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036336816485237704,0.00036336816485237706,420300.0,0
9,1) $0 - $100,82.03,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003633580536469693,0.0003633580536469693,420310.0,0
12,1) $0 - $100,34.57,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0036335298774007674,0.00036335298774007674,420320.0,0
12,2) $100 - $200,107.54,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0036334153572362905,0.0003633415357236291,420330.0,0
6,3) $200 - $350,207.88,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.00363340409118984,0.000363340409118984,420340.0,0
6,2) $100 - $200,168.61,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036332913609442457,0.0003633291360944246,420350.0,0
10,1) $0 - $100,53.04,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036332847054502035,0.0003633284705450204,420360.0,0
9,2) $100 - $200,194.16,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0036332468656681675,0.00036332468656681674,420370.0,0
9,1) $0 - $100,81.9,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.003633188313608388,0.0003633188313608388,420380.0,0
7,2) $100 - $200,178.9,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003633138431159682,0.0003633138431159682,420390.0,0
3,4) $350 - $500,406.7,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.00363311312574551,0.000363311312574551,420400.0,0
3,1) $0 - $100,54.19,1,0,1,No E-Mail,1,0,0.0,0,False,False,False,True,0.003632860791118687,0.0003632860791118687,420410.0,0
2,3) $200 - $350,323.2,1,0,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.0036326564719506025,0.0003632656471950602,420420.0,0
7,2) $100 - $200,178.72,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.00363259535335172,0.000363259535335172,420430.0,0
10,1) $0 - $100,52.8,0,1,0,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036325606017062547,0.0003632560601706255,420440.0,0
11,1) $0 - $100,63.14,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003632558526868347,0.0003632558526868347,420450.0,0
7,2) $100 - $200,178.69,1,0,0,Womens E-Mail,1,0,0.0,1,False,True,False,True,0.003632504840383727,0.0003632504840383727,420460.0,0
2,4) $350 - $500,396.14,0,1,0,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036324514388181317,0.00036324514388181314,420470.0,0
3,3) $200 - $350,294.24,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003632451153899107,0.00036324511538991073,420480.0,0
10,1) $0 - $100,91.97,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.003632371622058537,0.0003632371622058537,420490.0,0
9,2) $100 - $200,141.67,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036322879041407147,0.0003632287904140715,420500.0,0
6,3) $200 - $350,319.73,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.003632225632687042,0.0003632225632687042,420510.0,0
6,3) $200 - $350,207.44,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0036320765676592683,0.00036320765676592685,420520.0,0
9,3) $200 - $350,232.96,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003631941559415196,0.00036319415594151963,420530.0,0
10,2) $100 - $200,112.61,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036317808761959064,0.00036317808761959064,420540.0,0
5,2) $100 - $200,196.93,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036315657356785452,0.0003631565735678545,420550.0,0
9,2) $100 - $200,120.58,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.0036315209554834424,0.00036315209554834424,420560.0,0
10,2) $100 - $200,112.52,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.0036315093372919264,0.0003631509337291926,420570.0,0
6,3) $200 - $350,319.48,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.003631471357953762,0.0003631471357953762,420580.0,0
10,1) $0 - $100,91.67,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003631466492378602,0.0003631466492378602,420590.0,0
7,3) $200 - $350,290.57,1,0,0,Mens E-Mail,0,0,0.0,1,True,False,False,True,0.0036314168948489217,0.0003631416894848922,420600.0,0
2,1) $0 - $100,82.52,1,0,1,Womens E-Mail,0,0,0.0,1,False,False,False,True,0.0036311653368423184,0.0003631165336842318,420610.0,0
7,2) $100 - $200,199.06,1,0,1,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036310994778091534,0.00036310994778091535,420620.0,0
7,2) $100 - $200,138.99,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036310947575968907,0.00036310947575968905,420630.0,0
1,3) $200 - $350,312.33,0,1,0,No E-Mail,0,0,0.0,0,False,True,True,False,0.0036310594843539574,0.0003631059484353957,420640.0,0
8,2) $100 - $200,170.09,1,0,1,Mens E-Mail,1,0,0.0,1,False,True,True,False,0.003630863988768327,0.0003630863988768327,420650.0,0
9,2) $100 - $200,141.17,1,0,1,Womens E-Mail,0,0,0.0,1,False,True,True,False,0.003630779354674155,0.0003630779354674155,420660.0,0
2,1) $0 - $100,82.38,1,0,1,No E-Mail,1,0,0.0,0,False,False,False,True,0.0036307429429916814,0.00036307429429916817,420670.0,0
8,3) $200 - $350,261.45,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0036307288409681265,0.00036307288409681267,420680.0,0
10,1) $0 - $100,91.35,1,0,0,Womens E-Mail,0,0,0.0,1,False,True,False,True,0.0036305010207200042,0.00036305010207200044,420690.0,0
9,2) $100 - $200,120.19,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.0036303442868995256,0.00036303442868995255,420700.0,0
10,3) $200 - $350,224.37,1,0,1,No E-Mail,0,0,0.0,0,True,False,True,False,0.0036303308787891263,0.0003630330878789126,420710.0,0
12,4) $350 - $500,389.4,1,0,0,Mens E-Mail,0,0,0.0,1,False,False,False,True,0.003630027624798855,0.0003630027624798855,420720.0,0
11,2) $100 - $200,195.35,1,0,1,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.003629944534801644,0.0003629944534801644,420730.0,0
2,3) $200 - $350,283.03,0,1,0,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003629828352665201,0.0003629828352665201,420740.0,0
11,2) $100 - $200,174.44,1,0,0,No E-Mail,0,0,0.0,0,True,False,False,True,0.0036297206639523327,0.00036297206639523326,420750.0,0
10,2) $100 - $200,164.05,0,1,0,Mens E-Mail,0,0,0.0,1,True,False,True,False,0.0036295718838435845,0.0003629571883843585,420760.0,0
1,4) $350 - $500,484.06,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.003629312497266129,0.0003629312497266129,420770.0,0
9,2) $100 - $200,140.68,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.003629300976196927,0.0003629300976196927,420780.0,0
5,3) $200 - $350,235.37,1,0,0,No E-Mail,0,0,0.0,0,False,True,False,True,0.003629174273809652,0.0003629174273809652,420790.0,0
6,3) $200 - $350,339.54,1,0,1,Womens E-Mail,0,0,0.0,1,True,False,True,False,0.0036291306947099215,0.00036291306947099214,420800.0,0
11,1) $0 - $100,62.0,1,0,0,Mens E-Mail,0,0,0.0,1,False,True,False,True,0.003629119034084591,0.0003629119034084591,420810.0,0
4,4) $350 - $500,376.44,1,0,0,Womens E-Mail,0,0,0.0,1,True,False,False,True,0.0036289855790809598,0.000362898557908096,420820.0,0
4,3) $200 - $350,284.99,1,0,1,Mens E-Mail,0,0,0.0,1,False,True,True,False,0.0036288491879771785,0.00036288491879771787,420830.0,0
